HGDP01264	Mozabite	0.174345	0.092571	1e-05	0.005683	1e-05	0.0026665	0.001459	0.7232555
HGDP01254	Mozabite	0.1528575	0.097873	1e-05	0.005239	1e-05	0.0196285	1e-05	0.7243715
HGDP01258	Mozabite	0.1613885	0.105412	1e-05	0.001728	0.001349	0.002674	1e-05	0.7274295
HGDP01282	Mozabite	0.152516	0.1069905	1e-05	0.012994	1e-05	1e-05	1e-05	0.72746
HGDP01275	Mozabite	0.1679145	0.0968685	1e-05	0.001708	1e-05	0.0049215	1e-05	0.7285575
HGDP01278	Mozabite	0.1571325	0.0999215	1e-05	0.0020685	1e-05	0.0064585	1e-05	0.7343885
HGDP01255	Mozabite	0.1704305	0.074347	1e-05	0.0030745	0.0064005	0.0001305	0.004371	0.7412365
HGDP01263	Mozabite	0.129164	0.1015615	1e-05	1e-05	1e-05	0.008552	1e-05	0.7606825
Algerian43A32	Algerian	0.173828	0.098801	1e-05	0.012601	1e-05	0.032448	0.0023045	0.679997
Algerian43A22	Algerian	0.182928	0.097837	1e-05	0.0127785	1e-05	0.024591	1e-05	0.681835
Algerian43A21	Algerian	0.1778815	0.0908625	1e-05	0.0139095	1e-05	0.009173	0.0177555	0.690397
Algerian43A24	Algerian	0.1860125	0.0928255	1e-05	0.011494	0.001589	0.010475	1e-05	0.697584
Algerian43A23	Algerian	0.181615	0.0876575	1e-05	0.0233635	1e-05	0.005196	0.003447	0.698701
Algerian43A13	Algerian	0.174536	0.101434	1e-05	5.6e-05	0.0077015	0.0052135	0.003754	0.7072955
Algerian43A34	Algerian	0.1416645	0.0932945	1e-05	0.012015	1e-05	0.001328	1e-05	0.751668
SAH34	Saharawi	0.2222785	0.106738	1e-05	0.0029575	1e-05	0.002396	1e-05	0.6656
SAH27	Saharawi	0.199357	0.123863	1e-05	0.003143	1e-05	0.000701	1e-05	0.6729055
SAH24	Saharawi	0.183063	0.117987	1e-05	0.009005	1e-05	0.00847	1e-05	0.681445
SAH18	Saharawi	0.178339	0.127126	1e-05	0.0128915	1e-05	8.55e-05	1e-05	0.681528
SAH21	Saharawi	0.2011695	0.10331	1e-05	0.007995	1e-05	0.001088	8.1e-05	0.6863365
SAH9	Saharawi	0.1973205	0.1017185	1e-05	0.006605	1e-05	0.0012655	1e-05	0.6930605
EthiopianJew1570	Ethiopian_Jew	0.2753865	0.238079	0.005978	1e-05	1e-05	0.021469	0.0264255	0.432642
EthiopianJew1804	Ethiopian_Jew	0.281289	0.236955	1e-05	0.004406	1e-05	0.002076	0.0416575	0.4335965
EthiopianJew4690	Ethiopian_Jew	0.2934295	0.215454	0.0034465	0.0079235	1e-05	0.0133955	0.031773	0.434568
EthiopianJew1822	Ethiopian_Jew	0.2719955	0.215709	0.0058795	0.011098	1e-05	0.014352	0.036918	0.4440375
EthiopianJew1831	Ethiopian_Jew	0.291506	0.2253885	1e-05	0.0074965	1e-05	1e-05	0.024444	0.451135
EthiopianJew1574	Ethiopian_Jew	0.292942	0.224072	1e-05	0.000477	1e-05	0.0031955	0.026811	0.4524825
EthiopianJew1818	Ethiopian_Jew	0.284685	0.224003	0.000871	0.011925	1e-05	1e-05	0.017013	0.461482
ADR20109	Oromo	0.339734	0.24542	0.047699	0.011934	1e-05	0.002471	0.0302805	0.3224515
ADR20106	Oromo	0.350892	0.2618035	1e-05	0.0028195	1e-05	1e-05	0.0296825	0.3547735
ADR20112	Oromo	0.365252	0.250182	0.019763	0.0059445	1e-05	0.001239	0.027718	0.329891
ADR20107	Oromo	0.3883895	0.25094	0.0091225	0.011822	1e-05	0.01062	0.0030285	0.326068
Ayodo_61S	Somali	0.348528	0.2632445	0.014856	0.005184	1e-05	0.0131645	0.015889	0.3391245
Ayodo_43S	Somali	0.352375	0.238868	0.001844	0.0134495	1e-05	0.0152925	0.0215865	0.356574
Ayodo_90S	Somali	0.3569395	0.2582	0.000278	0.02203	1e-05	1e-05	0.005254	0.3572785
Ayodo_23S	Somali	0.364351	0.254438	1e-05	0.016995	1e-05	0.002702	0.021493	0.340001
Ayodo_81S	Somali	0.3775045	0.24287	1e-05	0.0184165	1e-05	0.002922	0.001829	0.356438
Ayodo_34S	Somali	0.3801375	0.2332355	0.000266	0.0183975	1e-05	0.000205	0.0256125	0.3421365
Ayodo_35S	Somali	0.3815685	0.2576595	0.001626	0.0018715	1e-05	0.010713	0.008433	0.3381175
Ayodo_52S	Somali	0.3831005	0.23778	0.0114465	0.003783	1e-05	0.0008855	0.0199085	0.3430855
Ayodo_40S	Somali	0.3853935	0.22765	1e-05	0.0046115	1e-05	0.019429	0.0061715	0.3567235
Ayodo_21S	Somali	0.3869925	0.244479	0.008028	0.0127755	1e-05	0.0106645	1e-05	0.3370405
Ayodo_41S	Somali	0.3929695	0.2609475	1e-05	0.0029655	1e-05	0.0097815	0.0204185	0.3128975
Ayodo_69S	Somali	0.40084	0.241381	0.002085	0.01335	0.0008195	0.012112	1e-05	0.329402
Ayodo_5S	Somali	0.412061	0.236174	0.000454	0.0096315	1e-05	0.0013265	0.0007745	0.339569
GOR049	Datog	0.418315	0.269296	0.0345345	0.012004	0.002877	0.01349	0.00334	0.2461435
GOR067	Datog	0.430628	0.2821845	0.0265425	0.011138	1e-05	1e-05	0.0133065	0.236181
GOR063	Datog	0.450166	0.2609385	0.021206	0.00543	1e-05	0.0245845	0.003085	0.2345805
NA21514	Masai	0.472344	0.244181	0.0168455	0.00983	1e-05	0.009372	0.037018	0.210399
NA21302	Masai	0.492403	0.226389	0.039485	1e-05	0.003127	0.0024595	0.019362	0.2167645
NA21425	Masai	0.510081	0.2259315	0.0242645	0.01031	1e-05	0.0074835	0.011426	0.2104945
NA21366	Masai	0.518475	0.2138605	0.0280645	0.0083225	1e-05	0.012111	0.0236275	0.195529
NA21648	Masai	0.5235955	0.2486335	0.025234	0.006801	0.00265	0.003526	0.0135715	0.175989
NA21310	Masai	0.529755	0.2251115	0.01868	0.012689	0.002425	0.0107845	0.018063	0.1824915
NA21581	Masai	0.5334595	0.2341535	0.0228465	0.010782	0.004307	0.000328	0.003012	0.1911115
NA21490	Masai	0.5513135	0.2425665	0.0095045	0.0100095	1e-05	0.000531	0.0226915	0.1633735
Ayodo_101M	Masai	0.556814	0.237938	0.014386	0.0065795	1e-05	1e-05	0.0317635	0.152499
NA21477	Masai	0.5568815	0.2251355	0.01776	0.0053775	1e-05	0.0115065	0.008687	0.174642
NA21487	Masai	0.5690515	0.213176	0.0110245	0.0044295	1e-05	0.00078	0.0360895	0.16544
Ayodo_103M	Masai	0.5831615	0.2022	0.0273145	1e-05	0.004331	0.005761	0.0113665	0.1658555
Ayodo_61K	Kikuyu	0.6390725	0.186187	0.0325665	0.0007315	1e-05	0.0101835	1e-05	0.131239
Ayodo_83K	Kikuyu	0.643523	0.162334	0.032031	0.009055	1e-05	1e-05	0.0017285	0.151308
Ayodo_67K	Kikuyu	0.6572235	0.172474	0.0407695	0.003628	1e-05	0.004247	0.000778	0.1208695
Ayodo_47K	Kikuyu	0.674675	0.1583985	0.034382	0.0091075	1e-05	0.0001575	0.009901	0.113369
Sandawe006	Sandawe	0.4478335	0.2396485	0.1223885	0.011568	1e-05	1e-05	0.018847	0.159695
Sandawe027	Sandawe	0.4594075	0.255012	0.1151225	0.013912	9.95e-05	1e-05	0.001038	0.155399
Sandawe018	Sandawe	0.4596255	0.247881	0.1269705	0.0226945	1e-05	1e-05	0.003434	0.1393745
Sandawe011	Sandawe	0.4599095	0.2411055	0.1271255	0.0080325	1e-05	1e-05	1e-05	0.163797
Sandawe008	Sandawe	0.4690895	0.2440085	0.1159915	0.000526	0.0007235	0.012834	0.0094645	0.147362
Sandawe020	Sandawe	0.4714345	0.250629	0.114776	0.0072595	1e-05	0.010562	0.0027425	0.1425865
Sandawe009	Sandawe	0.471996	0.2451285	0.1202705	0.0033755	1e-05	0.0093745	0.004368	0.145478
Sandawe014	Sandawe	0.4747115	0.2307005	0.1202205	0.0114685	1e-05	0.000371	0.0002885	0.16223
Sandawe025	Sandawe	0.476016	0.2271565	0.1173945	0.0072095	1e-05	0.0066185	0.021861	0.143734
Sandawe007	Sandawe	0.481869	0.2508005	0.099677	0.0136975	0.003485	1e-05	0.0076785	0.1427825
Sandawe002	Sandawe	0.482381	0.2477215	0.1239855	0.0086265	0.0003935	1e-05	0.0042785	0.1326035
Sandawe016	Sandawe	0.4848075	0.2378695	0.1087775	0.0095575	1e-05	0.0011615	1e-05	0.1578065
Sandawe005	Sandawe	0.489844	0.2355915	0.113087	0.0018065	0.0039115	0.0141875	0.002376	0.139196
Sandawe003	Sandawe	0.492034	0.2291195	0.1094945	0.0021745	1e-05	0.0046715	0.0167175	0.1457785
Sandawe022	Sandawe	0.4973285	0.2281035	0.100007	0.014726	1e-05	0.0109125	0.012138	0.136774
Sandawe024	Sandawe	0.4976165	0.233269	0.101727	0.015698	0.0015155	0.0030685	0.0035135	0.1435925
Sandawe013	Sandawe	0.4980875	0.241711	0.088652	0.009539	0.0033765	0.007395	0.0004705	0.1507685
Sandawe012	Sandawe	0.511058	0.218012	0.094922	0.0103495	1e-05	0.015592	0.002717	0.147339
Sandawe023	Sandawe	0.529334	0.216969	0.0906935	0.0077975	1.9e-05	0.006872	0.014329	0.133986
Sandawe019	Sandawe	0.5298075	0.2088025	0.081177	0.0079505	0.0017455	0.000344	0.012554	0.157619
Sandawe001	Sandawe	0.548214	0.2015605	0.0955445	0.0063825	0.0087175	1e-05	0.007656	0.1319145
Sandawe021	Sandawe	0.605717	0.183082	0.0734135	1e-05	1e-05	1e-05	0.009662	0.128095
AD_512	AA	0.4037935	1e-05	0.0197625	0.0112465	0.0263255	0.0306335	0.0286225	0.479606
AD_523	AA	0.7663215	1e-05	0.0364535	0.007707	0.017714	1e-05	0.0107425	0.1610415
AD_076	AA	0.7800235	0.0163065	0.018037	0.0049975	0.02489	0.0055645	1e-05	0.150171
AD_066	AA	0.789903	0.016789	0.0214755	0.0148965	0.001911	1e-05	0.009985	0.1450295
AD_061	AA	0.812566	0.0053185	0.022194	0.004702	0.0220935	1e-05	0.0107975	0.122319
AD_064	AA	0.839472	0.006369	0.0296815	0.008217	0.01413	1e-05	1e-05	0.10211
AD_500	AA	0.8459075	1e-05	0.032378	0.006504	0.0374985	1e-05	1e-05	0.0776825
AD_006	AA	0.8552905	0.0038265	0.034708	1e-05	0.008923	0.005908	0.008802	0.0825325
AD_015	AA	0.8573255	0.0093245	0.024871	0.0058995	0.006487	1e-05	0.00839	0.087692
AD_510	AA	0.8703795	0.0068115	1e-05	0.0024765	0.0123545	1e-05	1e-05	0.1079485
AD_511	AA	0.898681	0.0010275	0.00107	0.0061585	0.0008035	1e-05	1.5e-05	0.0922345
AD_505	AA	0.9035605	1e-05	0.002308	1e-05	0.0022585	0.002636	0.0017895	0.0874275
NA19027	Luhya	0.7993985	0.1209985	0.034126	0.0060405	1e-05	1e-05	0.012154	0.0272635
NA19020	Luhya	0.8345745	0.09086	0.038962	1e-05	1e-05	1e-05	0.0052	0.0303735
NA19024	Luhya	0.8411095	0.097411	0.0419025	0.001269	0.002221	1e-05	1e-05	0.016067
NA19019	Luhya	0.850249	0.0802985	0.0429125	0.00928	0.0044055	1e-05	1e-05	0.0128345
NA19044	Luhya	0.8508455	0.080486	0.0424635	0.0026715	0.0001465	1e-05	0.001781	0.021596
NA19026	Luhya	0.8682645	0.074685	0.0229	0.00163	1e-05	1e-05	0.0028665	0.0296345
NA19023	Luhya	0.8732205	0.068294	0.0416425	1e-05	0.0043245	0.002666	0.0018425	0.008
NA19017	Luhya	0.8736205	0.068707	0.0409075	0.0025615	0.0003485	0.0022495	0.0037245	0.0078815
Ayodo_438C	Luo	0.842563	0.09082	0.0372635	1e-05	1e-05	1e-05	0.018386	0.010938
Ayodo_604C	Luo	0.843927	0.0857175	0.0462595	1e-05	1e-05	1e-05	0.00928	0.0147855
Ayodo_460C	Luo	0.850543	0.0821685	0.0443915	1e-05	0.011329	0.0019835	0.004794	0.0047795
Ayodo_423C	Luo	0.853387	0.073077	0.0509	1e-05	0.003915	0.0024595	0.00132	0.014932
Ayodo_502C	Luo	0.854241	0.111809	0.016085	0.003653	0.002406	0.0021775	0.003689	0.00594
Ayodo_430C	Luo	0.85876	0.097542	0.026645	0.000681	0.0019345	0.0115215	0.002906	1e-05
Ayodo_412C	Luo	0.861139	0.079048	0.0438125	0.0076755	0.0003975	1e-05	0.0055855	0.002333
Ayodo_458C	Luo	0.8672515	0.0787275	0.0392465	0.0015165	1e-05	0.0006555	0.0074135	0.0051795
HGDP01418	BantuKenya	0.853363	0.084857	0.0324715	0.0041545	0.002167	0.0082365	0.0036545	0.0110965
HGDP01417	BantuKenya	0.8688665	0.076544	0.0304405	0.0024795	0.00071	1e-05	1e-05	0.02094
HGDP01408	BantuKenya	0.8717645	0.0763225	0.026605	0.001308	0.0042945	1e-05	0.0055485	0.014147
HGDP01419	BantuKenya	0.8744375	0.07173	0.035865	0.001519	1e-05	0.0023165	0.004546	0.009577
HGDP01414	BantuKenya	0.892663	0.056357	0.029754	0.0016985	0.006083	0.005423	0.0026685	0.0053535
HGDP01405	BantuKenya	0.893368	0.0550385	0.035979	0.0012615	1e-05	0.0031395	0.002949	0.008255
DNK07	Dinka	0.751359	0.2202485	0.0008025	0.009547	1e-05	0.0014185	0.0166045	1e-05
DNK05	Dinka	0.752157	0.217009	0.003896	0.003846	0.0048585	0.008604	0.0096195	1e-05
DNK15	Dinka	0.7539805	0.2060695	0.008782	6.65e-05	0.006693	0.003615	0.020233	0.00056
DNK09	Dinka	0.7651515	0.198544	1e-05	1e-05	0.0043015	0.00891	0.0208825	0.0021905
DNK06	Dinka	0.767846	0.195671	1e-05	1.15e-05	0.0057525	0.00057	0.027345	0.002794
DNK03	Dinka	0.7688595	0.2028655	0.002136	0.0033145	1e-05	0.011634	0.0111705	1e-05
DNK11	Dinka	0.7701595	0.1901765	0.011992	0.0027025	0.000595	0.005391	0.0148925	0.004091
HG02573	Gambian	0.9314815	0.026815	0.0152485	0.002766	2.1e-05	1e-05	0.0024065	0.0212515
HG02574	Gambian	0.9315045	0.0163975	0.0045425	0.0010655	1e-05	1e-05	1e-05	0.04646
HG02465	Gambian	0.943602	0.0341215	0.0166055	0.002484	1e-05	1e-05	0.002844	0.000323
HG02571	Gambian	0.944244	0.029571	0.0120335	1e-05	1e-05	0.0029495	0.007015	0.004167
HG02570	Gambian	0.95166	0.0169125	0.023178	0.004061	1e-05	1e-05	0.0024745	0.001694
HG02464	Gambian	0.9648925	0.018238	0.014035	1e-05	1e-05	1e-05	1e-05	0.0027945
HGDP01030	BantuSA	0.6646345	0.0014385	0.33359	0.000297	1e-05	1e-05	1e-05	1e-05
HGDP00993	BantuSA	0.728248	0.0261845	0.240801	1e-05	0.001871	1e-05	0.002866	1e-05
HGDP00994	BantuSA	0.7419125	0.0336835	0.224354	1e-05	1e-05	1e-05	1e-05	1e-05
HGDP01034	BantuSA	0.7483715	0.0306035	0.2152075	1e-05	0.000505	1e-05	0.0052825	1e-05
HGDP01033	BantuSA	0.806468	0.025073	0.164813	1e-05	1e-05	0.001567	0.002049	1e-05
HGDP01035	BantuSA	0.8829775	0.016888	0.1000845	1e-05	1e-05	1e-05	1e-05	1e-05
HGDP01031	BantuSA	0.911527	0.0136275	0.065772	1e-05	0.0024295	1e-05	0.0018375	0.0047865
HGDP01028	BantuSA	0.912007	0.0064325	0.074999	0.0009075	1e-05	0.004788	1e-05	0.000846
HG03072	Mende	0.9198785	0.011816	0.059896	1e-05	0.001699	1e-05	0.005726	0.0009645
HG03076	Mende	0.9363325	0.015531	0.041179	1e-05	0.000426	1e-05	0.0065015	1e-05
HG03057	Mende	0.9425175	0.019417	0.0368775	0.0011475	1e-05	1e-05	1e-05	1e-05
HG03052	Mende	0.94422	0.0010135	0.053386	0.0013405	1e-05	1e-05	1e-05	1e-05
HG03069	Mende	0.9454275	1e-05	0.051538	1e-05	1e-05	1e-05	0.0029845	1e-05
HG03097	Mende	0.948805	0.0077165	0.0434285	1e-05	1e-05	1e-05	1e-05	1e-05
HG03078	Mende	0.950205	0.0063915	0.037187	0.002248	0.003939	1e-05	1e-05	1e-05
HG03085	Mende	0.9533415	1e-05	0.0465365	1e-05	7.2e-05	1e-05	1e-05	1e-05
HGDP00905	Mandenka	0.9412005	0.0153295	0.0150815	0.005223	1e-05	1e-05	0.007799	0.0153465
HGDP00906	Mandenka	0.9438515	0.021233	0.0105075	0.0020675	0.0033185	1e-05	0.0052035	0.0138085
HGDP01200	Mandenka	0.9502565	0.021741	0.009674	0.0008955	7.85e-05	0.002914	1e-05	0.01443
HGDP00909	Mandenka	0.952731	0.018617	0.0186535	1e-05	1e-05	1e-05	0.0054785	0.00449
HGDP00915	Mandenka	0.9540925	0.009351	0.0050845	0.0026525	0.0026015	1e-05	0.007623	0.0185855
HGDP00910	Mandenka	0.9543565	0.01128	0.010138	4.45e-05	0.000933	1e-05	0.0035695	0.0196685
HGDP00917	Mandenka	0.954555	0.021938	1e-05	1e-05	0.0066115	0.003013	1e-05	0.013852
HGDP01283	Mandenka	0.9553785	0.01468	0.0055315	1e-05	1e-05	0.0011125	0.001059	0.0222185
HGDP00913	Mandenka	0.9594745	0.0177775	0.010172	1e-05	1e-05	1e-05	1e-05	0.0125365
HGDP01202	Mandenka	0.96238	0.01316	0.012919	0.000884	1e-05	0.0005525	0.003114	0.006981
HGDP01199	Mandenka	0.9625745	0.025699	0.001083	1e-05	1e-05	0.0038305	1e-05	0.006783
HGDP01286	Mandenka	0.965037	0.009387	0.0060855	1e-05	1e-05	1e-05	0.004475	0.014985
HGDP01284	Mandenka	0.9688025	0.0038945	0.0150775	1e-05	1e-05	1e-05	0.0121855	1e-05
HGDP00908	Mandenka	0.9710415	0.0089795	0.004783	0.0003695	0.000229	0.0040565	0.006057	0.0044835
HGDP00904	Mandenka	0.9755925	0.008358	0.004762	0.001004	0.0016445	0.001261	0.000165	0.007213
HGDP00907	Mandenka	0.975951	0.0063185	1e-05	1e-05	0.0073105	1e-05	0.0054745	0.0049155
HGDP00912	Mandenka	0.977008	0.008481	0.001786	0.0007815	1e-05	0.001788	0.0038515	0.0062935
NAM436	Wambo	0.9248205	0.0162595	0.057609	0.001271	1e-05	1e-05	1e-05	1e-05
NAM453	Wambo	0.932006	0.0080515	0.059893	1e-05	1e-05	1e-05	1e-05	1e-05
NAM434	Wambo	0.9344635	0.0084085	0.056718	1e-05	1e-05	1e-05	0.00037	1e-05
NAM088	Wambo	0.9361965	0.0135295	0.050224	1e-05	1e-05	1e-05	1e-05	1e-05
NAM331	Wambo	0.936581	0.006044	0.0573245	1e-05	1e-05	1e-05	1e-05	1e-05
HG02922	Esan	0.9773145	1e-05	0.0226255	1e-05	1e-05	1e-05	1e-05	1e-05
HG02974	Esan	0.981328	0.001009	0.016988	0.000635	1e-05	1e-05	1e-05	1e-05
HG02943	Esan	0.9849325	0.0030765	0.011941	1e-05	1e-05	1e-05	1e-05	1e-05
HG03109	Esan	0.985085	0.0010935	0.0125905	1e-05	1e-05	1e-05	0.0011905	1e-05
HG03108	Esan	0.9862275	0.009465	0.0042575	1e-05	1e-05	1e-05	1e-05	1e-05
HG03100	Esan	0.9918155	1e-05	0.0081245	1e-05	1e-05	1e-05	1e-05	1e-05
HG03099	Esan	0.9925505	1e-05	0.0073895	1e-05	1e-05	1e-05	1e-05	1e-05
HG02923	Esan	0.997827	1e-05	1e-05	1e-05	0.0019645	1e-05	0.0001585	1e-05
NA19159	Yoruba	0.9613995	0.0076415	0.0263955	0.0045235	1e-05	1e-05	1e-05	1e-05
NA19171	Yoruba	0.9727665	0.0166715	0.009059	0.001106	0.0003675	1e-05	1e-05	1e-05
NA18855	Yoruba	0.97416	0.0079415	0.01012	0.0031415	0.0019555	1e-05	0.001452	0.0012185
NA19238	Yoruba	0.9747025	0.0124975	0.0099315	1e-05	0.002828	1e-05	1e-05	1e-05
HGDP00931	Yoruba	0.974994	0.0153215	0.0042485	1e-05	0.005395	1e-05	1e-05	1e-05
NA18859	Yoruba	0.9774965	1e-05	0.018432	0.001694	0.0023375	1e-05	1e-05	1e-05
NA19144	Yoruba	0.9775385	1e-05	0.0193275	0.003084	1e-05	1e-05	1e-05	1e-05
NA19210	Yoruba	0.9778975	1e-05	0.0220425	1e-05	1e-05	1e-05	1e-05	1e-05
NA19116	Yoruba	0.978865	1e-05	0.0191305	0.0006255	0.001339	1e-05	1e-05	1e-05
NA19131	Yoruba	0.9789125	0.009016	0.0116535	1e-05	0.0003775	1e-05	1.05e-05	1e-05
